,CustomerId,Geography,Age,Tenure,HasCrCard,EstimatedSalary,Churn
9103,15728362,France,25-29,3,1,150000-159999,0
9104,15683339,Spain,30-34,6,1,10000-19999,1
9105,15685476,France,30-34,5,0,40000-49999,0
9106,15663650,Germany,50-54,10,1,20000-29999,1
9107,15617434,Spain,35-39,9,0,90000-99999,0
9108,15622470,Spain,40-44,10,1,70000-79999,0
9109,15703682,Spain,30-34,10,0,150000-159999,0
9110,15727391,Germany,25-29,9,1,140000-149999,0
9111,15711062,Germany,35-39,5,1,110000-119999,0
9112,15567339,France,70-74,9,1,110000-119999,0
9113,15760662,Germany,25-29,2,1,0-9999,0
9114,15605737,France,35-39,5,1,120000-129999,0
9115,15692977,Germany,35-39,2,0,70000-79999,0
9116,15672082,France,60-64,3,1,100000-109999,0
9117,15600280,France,30-34,6,0,30000-39999,0
9118,15804052,Spain,20-24,6,1,130000-139999,0
9119,15576065,Spain,35-39,5,1,150000-159999,1
9120,15796838,Spain,55-59,4,0,80000-89999,0
9121,15693526,France,35-39,0,1,110000-119999,0
9122,15748595,France,25-29,1,1,120000-129999,0
9123,15679029,France,30-34,7,0,110000-119999,0
9124,15753639,France,35-39,5,0,160000-169999,0
9125,15604138,Spain,30-34,2,0,170000-179999,1
9126,15666095,Spain,50-54,4,0,60000-69999,1
9127,15643487,Spain,35-39,10,0,50000-59999,1
9128,15764033,Germany,40-44,1,1,80000-89999,1
9129,15747288,Spain,35-39,6,0,150000-159999,1
9130,15790599,Germany,35-39,5,1,100000-109999,0
9131,15737705,France,25-29,4,1,100000-109999,0
9132,15737194,France,30-34,5,1,120000-129999,0
9133,15726776,Spain,35-39,1,1,20000-29999,0
9134,15804357,France,35-39,3,1,30000-39999,0
9135,15664432,Spain,45-49,7,1,190000-199999,1
9136,15688984,France,15-19,4,1,170000-179999,0
9137,15583026,France,35-39,0,1,80000-89999,0
9138,15771668,France,55-59,10,0,0-9999,1
9139,15779904,France,25-29,5,1,170000-179999,0
9140,15784323,France,20-24,7,0,170000-179999,0
9141,15756277,Germany,40-44,8,1,50000-59999,0
9142,15663312,France,30-34,9,1,180000-189999,0
9143,15793197,France,30-34,8,0,40000-49999,0
9144,15731463,Germany,40-44,10,1,70000-79999,0
9145,15621768,Spain,40-44,6,0,190000-199999,0
9146,15691323,Germany,35-39,4,1,180000-189999,0
9147,15781326,France,30-34,9,0,160000-169999,0
9148,15595640,France,35-39,8,0,140000-149999,0
9149,15814331,Germany,40-44,7,1,50000-59999,0
9150,15602030,France,25-29,4,1,50000-59999,0
9151,15747974,France,45-49,1,1,190000-199999,0
9152,15611315,Germany,20-24,4,1,100000-109999,0
9153,15636977,Germany,35-39,9,1,110000-119999,1
9154,15690337,France,25-29,5,1,190000-199999,0
9155,15680666,Spain,35-39,2,1,150000-159999,0
9156,15679551,Spain,45-49,2,1,160000-169999,1
9157,15778915,France,30-34,7,0,180000-189999,0
9158,15568849,Spain,30-34,10,1,150000-159999,0
9159,15747762,France,30-34,7,0,0-9999,0
9160,15753679,France,20-24,4,1,160000-169999,0
9161,15750049,France,35-39,10,0,80000-89999,0
9162,15606097,Germany,60-64,7,1,20000-29999,1
9163,15802368,France,45-49,6,1,120000-129999,0
9164,15767488,Spain,35-39,7,1,20000-29999,0
9165,15669946,Germany,45-49,2,1,50000-59999,0
9166,15612103,Germany,30-34,2,1,170000-179999,1
9167,15645353,France,25-29,1,1,20000-29999,0
9168,15650018,France,40-44,8,0,110000-119999,0
9169,15659002,France,40-44,6,0,140000-149999,0
9170,15616028,France,25-29,2,0,10000-19999,0
9171,15660475,France,50-54,9,0,70000-79999,0
9172,15652615,France,35-39,8,1,90000-99999,0
9173,15653572,Spain,40-44,8,0,0-9999,1
9174,15628059,France,60-64,1,1,190000-199999,0
9175,15703413,France,35-39,7,1,180000-189999,0
9176,15610433,France,30-34,9,1,10000-19999,0
9177,15770548,Germany,25-29,3,1,130000-139999,0
9178,15645637,Germany,35-39,6,1,160000-169999,0
9179,15590888,Spain,30-34,10,0,150000-159999,0
9180,15568326,France,40-44,2,1,140000-149999,0
9181,15655368,France,45-49,1,0,90000-99999,0
9182,15665579,France,25-29,0,1,120000-129999,0
9183,15676091,France,40-44,7,1,50000-59999,0
9184,15716984,Spain,55-59,4,1,80000-89999,0
9185,15715078,France,30-34,6,1,140000-149999,0
9186,15569452,Germany,55-59,3,0,190000-199999,0
9187,15628863,France,35-39,4,1,30000-39999,0
9188,15778192,Spain,25-29,4,1,170000-179999,0
9189,15793723,Germany,30-34,9,1,170000-179999,0
9190,15798943,France,45-49,8,1,130000-139999,0
9191,15764708,France,25-29,6,1,100000-109999,0
9192,15791040,Spain,55-59,1,1,30000-39999,0
9193,15631512,France,25-29,8,1,40000-49999,0
9194,15640106,France,35-39,7,0,190000-199999,0
9195,15710315,Germany,25-29,4,0,110000-119999,1
9196,15771535,Spain,35-39,9,1,60000-69999,0
9197,15611947,France,30-34,3,1,130000-139999,0
9198,15670266,France,25-29,4,1,20000-29999,0
9199,15609083,France,25-29,6,1,100000-109999,1
9200,15567923,France,25-29,6,0,120000-129999,0
9201,15788183,Germany,40-44,1,1,100000-109999,0
9202,15735782,France,30-34,9,1,0-9999,0
9203,15774401,Spain,50-54,4,0,120000-129999,1
9204,15737971,France,25-29,5,1,10000-19999,0
9205,15758750,France,30-34,0,1,80000-89999,0
9206,15611767,Germany,50-54,0,0,0-9999,1
9207,15643770,France,50-54,5,1,20000-29999,1
9208,15744717,France,40-44,2,1,20000-29999,0
9209,15570681,France,20-24,1,1,80000-89999,0
9210,15792650,Spain,35-39,0,1,170000-179999,1
9211,15605531,Spain,35-39,6,1,170000-179999,0
9212,15605339,France,35-39,10,1,30000-39999,0
9213,15672216,France,35-39,4,0,80000-89999,0
9214,15812893,France,35-39,10,1,40000-49999,1
9215,15624180,Germany,35-39,10,1,70000-79999,1
9216,15701364,France,25-29,10,1,50000-59999,0
9217,15762588,France,30-34,5,1,40000-49999,0
9218,15806318,Germany,45-49,2,1,10000-19999,1
9219,15712596,France,30-34,4,1,20000-29999,0
9220,15600399,France,55-59,4,1,190000-199999,1
9221,15576216,Germany,35-39,4,1,70000-79999,1
9222,15620750,France,25-29,3,1,10000-19999,0
9223,15623489,France,65-69,0,1,130000-139999,0
9224,15667944,France,35-39,0,0,150000-159999,0
9225,15584928,Germany,30-34,4,1,160000-169999,0
9226,15779913,France,25-29,5,1,190000-199999,0
9227,15644977,France,30-34,5,1,90000-99999,0
9228,15749679,France,35-39,2,1,180000-189999,0
9229,15629010,Germany,30-34,5,1,180000-189999,0
9230,15768465,Germany,30-34,8,1,20000-29999,0
9231,15767781,France,35-39,10,1,70000-79999,0
9232,15635364,France,45-49,9,1,80000-89999,1
9233,15722004,France,30-34,4,0,60000-69999,0
9234,15766044,Germany,45-49,4,1,20000-29999,1
9235,15586680,France,25-29,4,1,80000-89999,0
9236,15635388,Spain,45-49,6,1,110000-119999,0
9237,15655175,Germany,35-39,4,1,120000-129999,1
9238,15639133,France,45-49,4,1,120000-129999,0
9239,15799653,Germany,30-34,7,1,10000-19999,0
9240,15723872,Spain,45-49,10,0,160000-169999,0
9241,15775627,France,30-34,8,0,60000-69999,0
9242,15630704,Germany,30-34,9,1,170000-179999,0
9243,15815534,Spain,35-39,0,1,90000-99999,0
9244,15697249,Germany,20-24,3,1,130000-139999,0
9245,15681316,France,40-44,0,1,170000-179999,0
9246,15682523,France,15-19,1,1,80000-89999,0
9247,15650244,Spain,25-29,7,1,60000-69999,0
9248,15648638,Spain,30-34,6,1,190000-199999,0
9249,15795747,Spain,35-39,7,0,100000-109999,0
9250,15607330,Spain,40-44,0,0,160000-169999,0
9251,15624013,France,35-39,6,1,20000-29999,0
9252,15800805,France,30-34,7,0,20000-29999,0
9253,15667321,Spain,45-49,10,1,140000-149999,0
9254,15601116,France,30-34,6,1,170000-179999,0
9255,15622033,Germany,40-44,3,1,10000-19999,1
9256,15758451,Germany,35-39,7,1,0-9999,0
9257,15688689,Germany,35-39,8,1,20000-29999,0
9258,15652674,France,15-19,0,1,140000-149999,0
9259,15806327,France,35-39,3,1,130000-139999,0
9260,15649618,Germany,35-39,7,0,130000-139999,0
9261,15677117,France,60-64,6,1,130000-139999,0
9262,15751445,Germany,50-54,6,0,30000-39999,0
9263,15749669,France,30-34,3,1,110000-119999,0
9264,15656351,Spain,55-59,3,1,90000-99999,0
9265,15667438,France,35-39,1,0,20000-29999,1
9266,15682273,France,35-39,5,1,120000-129999,0
9267,15580912,France,30-34,5,1,170000-179999,0
9268,15785183,Spain,25-29,2,1,0-9999,0
9269,15705383,France,30-34,4,1,90000-99999,0
9270,15712903,France,20-24,3,1,150000-159999,0
9271,15774285,Spain,45-49,8,1,70000-79999,0
9272,15583138,France,40-44,2,1,170000-179999,0
9273,15740160,France,30-34,1,1,50000-59999,0
9274,15793425,Spain,30-34,9,0,180000-189999,0
9275,15749265,Germany,40-44,1,1,50000-59999,0
9276,15623989,France,50-54,3,1,150000-159999,1
9277,15604832,France,25-29,7,1,130000-139999,0
9278,15584580,France,30-34,6,0,10000-19999,0
9279,15573854,France,60-64,5,0,30000-39999,0
9280,15614847,France,40-44,6,0,140000-149999,0
9281,15679966,France,30-34,3,1,160000-169999,0
9282,15799435,Spain,30-34,1,1,130000-139999,0
9283,15752186,France,25-29,3,1,20000-29999,0
9284,15705544,France,60-64,3,0,50000-59999,0
9285,15713632,Spain,45-49,5,0,90000-99999,0
9286,15586523,Germany,25-29,7,1,60000-69999,1
9287,15609176,France,30-34,5,0,170000-179999,0
9288,15769308,Germany,35-39,9,1,190000-199999,0
9289,15676810,France,30-34,1,1,60000-69999,0
9290,15634591,France,30-34,8,1,180000-189999,0
9291,15679804,France,35-39,5,1,110000-119999,0
9292,15677764,Germany,70-74,1,1,190000-199999,0
9293,15571917,Germany,35-39,5,1,70000-79999,0
9294,15574608,France,35-39,8,1,140000-149999,0
9295,15740868,Germany,40-44,9,1,150000-159999,0
9296,15702442,Germany,55-59,9,1,50000-59999,0
9297,15699797,France,25-29,8,0,30000-39999,0
9298,15648047,Germany,25-29,5,0,20000-29999,0
9299,15766826,France,25-29,7,1,20000-29999,1
9300,15591628,Germany,40-44,9,1,40000-49999,0
9301,15583857,Spain,40-44,4,0,150000-159999,0
9302,15752534,France,35-39,10,1,180000-189999,0
9303,15741403,Spain,35-39,1,0,10000-19999,0
9304,15783589,France,35-39,9,0,90000-99999,0
9305,15598046,France,35-39,5,1,60000-69999,0
9306,15643330,France,35-39,2,0,90000-99999,0
9307,15680405,France,35-39,2,1,160000-169999,0
9308,15728683,France,25-29,0,0,130000-139999,0
9309,15621644,Germany,80-84,6,0,90000-99999,0
9310,15733032,Spain,45-49,2,1,110000-119999,0
9311,15608381,Germany,45-49,2,1,0-9999,1
9312,15658946,Germany,35-39,10,1,10000-19999,0
9313,15757912,Germany,35-39,0,0,160000-169999,0
9314,15645371,Germany,50-54,7,1,50000-59999,1
9315,15653110,France,40-44,8,1,30000-39999,0
9316,15766355,Germany,45-49,0,1,60000-69999,1
9317,15585249,France,40-44,6,1,190000-199999,1
9318,15611786,Spain,65-69,9,0,130000-139999,0
9319,15575486,France,25-29,1,1,30000-39999,0
9320,15780215,France,30-34,6,1,0-9999,0
9321,15686099,Spain,60-64,1,1,100000-109999,1
9322,15739042,France,30-34,9,1,30000-39999,0
9323,15815316,France,45-49,9,1,190000-199999,1
9324,15778489,Germany,70-74,9,1,120000-129999,0
9325,15786389,Spain,40-44,10,1,60000-69999,0
9326,15601787,Germany,30-34,2,0,190000-199999,1
9327,15624715,Spain,35-39,2,1,0-9999,0
9328,15763093,Germany,30-34,7,1,190000-199999,0
9329,15572073,Spain,30-34,5,1,60000-69999,0
9330,15780256,France,30-34,9,1,110000-119999,0
9331,15659305,Germany,15-19,8,1,100000-109999,0
9332,15638882,Germany,60-64,9,1,40000-49999,1
9333,15714680,France,75-79,5,1,70000-79999,0
9334,15777217,Spain,20-24,10,1,180000-189999,0
9335,15739123,Germany,45-49,4,1,0-9999,0
9336,15594450,France,45-49,9,1,130000-139999,0
9337,15797751,Germany,45-49,5,1,180000-189999,1
9338,15691543,Germany,55-59,2,1,80000-89999,0
9339,15722845,Spain,25-29,1,1,60000-69999,0
9340,15605804,France,40-44,10,1,0-9999,0
9341,15702061,France,25-29,7,1,140000-149999,0
9342,15694321,France,25-29,3,1,50000-59999,0
9343,15798749,Germany,40-44,3,1,90000-99999,0
9344,15720050,France,25-29,2,1,100000-109999,0
9345,15758048,France,45-49,2,1,110000-119999,0
9346,15805681,France,40-44,9,1,110000-119999,0
9347,15802809,Spain,35-39,0,1,180000-189999,0
9348,15807239,France,30-34,7,0,170000-179999,0
9349,15749093,France,40-44,4,0,90000-99999,0
9350,15689344,Spain,40-44,4,0,120000-129999,0
9351,15606076,Germany,60-64,7,1,100000-109999,0
9352,15610090,France,35-39,8,1,90000-99999,0
9353,15693926,Spain,35-39,0,1,190000-199999,0
9354,15791501,France,40-44,8,1,140000-149999,0
9355,15621870,Spain,35-39,8,1,160000-169999,0
9356,15734711,France,40-44,7,1,70000-79999,1
9357,15814405,France,45-49,9,1,80000-89999,1
9358,15729359,France,25-29,9,1,40000-49999,0
9359,15606944,Germany,40-44,9,1,10000-19999,1
9360,15671934,Germany,35-39,2,0,140000-149999,0
9361,15641773,Germany,40-44,2,1,160000-169999,0
9362,15701972,France,30-34,3,1,30000-39999,0
9363,15749114,Spain,30-34,3,1,10000-19999,0
9364,15780362,France,45-49,9,1,100000-109999,0
9365,15753229,France,25-29,9,1,130000-139999,0
9366,15656009,France,35-39,6,1,70000-79999,0
9367,15785024,France,35-39,9,1,170000-179999,1
9368,15670492,France,25-29,8,1,100000-109999,0
9369,15795458,Spain,35-39,2,1,50000-59999,0
9370,15732438,France,40-44,4,0,10000-19999,1
9371,15781987,France,30-34,9,1,30000-39999,0
9372,15775826,France,25-29,1,0,170000-179999,0
9373,15807457,Spain,35-39,1,1,100000-109999,0
9374,15632538,Spain,30-34,5,1,30000-39999,0
9375,15641389,Germany,45-49,4,1,80000-89999,1
9376,15657306,France,45-49,2,0,110000-119999,1
9377,15709447,France,25-29,0,1,100000-109999,0
9378,15762682,Spain,30-34,1,1,10000-19999,0
9379,15626042,Spain,25-29,2,1,90000-99999,0
9380,15597109,France,65-69,1,0,140000-149999,0
9381,15756148,Spain,40-44,2,1,40000-49999,0
9382,15665634,France,35-39,7,1,160000-169999,0
9383,15739997,France,20-24,2,0,180000-189999,0
9384,15686242,France,55-59,4,0,80000-89999,1
9385,15759244,Germany,40-44,8,1,0-9999,0
9386,15672027,Germany,30-34,10,1,20000-29999,0
9387,15594576,France,30-34,1,0,180000-189999,0
9388,15707138,Spain,35-39,5,1,100000-109999,0
9389,15756954,France,30-34,2,1,80000-89999,0
9390,15619130,Germany,35-39,5,1,130000-139999,0
9391,15639665,Spain,60-64,0,1,90000-99999,0
9392,15571065,Spain,35-39,0,1,90000-99999,0
9393,15686060,Germany,40-44,9,1,170000-179999,1
9394,15615753,Germany,30-34,8,1,190000-199999,0
9395,15800961,Germany,50-54,1,0,170000-179999,0
9396,15763065,Spain,35-39,2,1,190000-199999,0
9397,15672467,France,50-54,7,0,60000-69999,0
9398,15752915,France,30-34,2,1,180000-189999,0
9399,15744695,France,35-39,5,1,20000-29999,0
9400,15584897,France,30-34,3,0,20000-29999,0
9401,15601857,Germany,45-49,4,0,70000-79999,1
9402,15674156,Germany,65-69,3,1,110000-119999,0
9403,15695465,France,35-39,6,1,160000-169999,0
9404,15792232,Spain,40-44,5,0,100000-109999,0
9405,15807900,France,35-39,7,1,50000-59999,1
9406,15743760,France,30-34,6,1,170000-179999,0
9407,15652835,Spain,25-29,2,0,130000-139999,0
9408,15767818,France,50-54,10,1,0-9999,0
9409,15591150,Spain,30-34,10,0,180000-189999,0
9410,15734659,Germany,45-49,5,1,150000-159999,0
9411,15796115,Germany,35-39,4,1,110000-119999,1
9412,15724648,France,25-29,6,0,130000-139999,0
9413,15737732,France,40-44,10,1,170000-179999,0
9414,15632280,Spain,50-54,9,1,120000-129999,1
9415,15750407,Germany,40-44,2,0,10000-19999,0
9416,15795370,Germany,35-39,6,1,80000-89999,0
9417,15656829,Spain,30-34,6,1,50000-59999,0
9418,15643794,Spain,25-29,2,1,80000-89999,0
9419,15798605,Germany,25-29,1,1,70000-79999,0
9420,15637324,France,25-29,7,0,0-9999,0
9421,15589589,France,30-34,5,1,40000-49999,0
9422,15778936,France,30-34,9,1,190000-199999,0
9423,15757385,Spain,25-29,8,1,170000-179999,0
9424,15666200,France,35-39,1,1,110000-119999,0
9425,15683977,Spain,70-74,4,1,50000-59999,0
9426,15675518,Spain,50-54,1,0,140000-149999,1
9427,15584812,Spain,35-39,0,0,80000-89999,0
9428,15752984,France,65-69,9,1,40000-49999,0
9429,15577913,France,30-34,8,1,80000-89999,0
9430,15591980,France,30-34,5,1,80000-89999,0
9431,15598948,Spain,20-24,5,0,150000-159999,0
9432,15574142,Germany,25-29,2,1,0-9999,0
9433,15582903,France,35-39,7,1,170000-179999,0
9434,15733229,Spain,30-34,7,0,0-9999,0
9435,15635752,Germany,35-39,4,1,100000-109999,0
9436,15771000,France,35-39,4,1,70000-79999,0
9437,15804864,France,25-29,5,1,20000-29999,0
9438,15641175,Germany,60-64,3,0,140000-149999,1
9439,15692226,France,30-34,3,1,50000-59999,0
9440,15584156,Spain,25-29,10,0,90000-99999,1
9441,15702656,France,30-34,1,1,100000-109999,0
9442,15606552,France,35-39,9,1,140000-149999,0
9443,15687001,Germany,50-54,1,1,120000-129999,1
9444,15781903,Germany,40-44,2,1,40000-49999,0
9445,15731951,Spain,25-29,5,1,0-9999,1
9446,15580953,France,25-29,4,0,120000-129999,0
9447,15810390,France,40-44,1,0,20000-29999,1
9448,15628274,Germany,30-34,8,1,40000-49999,0
9449,15615444,Germany,25-29,8,1,80000-89999,0
9450,15784010,Germany,30-34,2,1,80000-89999,0
9451,15571586,Spain,25-29,3,1,0-9999,1
9452,15748616,France,25-29,5,1,30000-39999,0
9453,15769402,France,25-29,7,1,140000-149999,0
9454,15739248,France,50-54,4,1,110000-119999,0
9455,15603481,Spain,50-54,4,1,50000-59999,0
9456,15723604,France,35-39,6,1,30000-39999,0
9457,15797822,France,25-29,2,1,50000-59999,0
9458,15665064,France,35-39,8,1,150000-159999,0
9459,15640580,France,45-49,9,1,180000-189999,0
9460,15581089,Spain,30-34,7,1,40000-49999,0
9461,15728605,France,35-39,4,0,20000-29999,0
9462,15737385,Spain,45-49,6,1,170000-179999,0
9463,15714789,France,20-24,7,0,30000-39999,0
9464,15786035,France,35-39,9,1,10000-19999,0
9465,15815259,France,55-59,2,1,30000-39999,0
9466,15592716,France,50-54,2,1,120000-129999,1
9467,15734850,Spain,35-39,1,1,110000-119999,0
9468,15638047,Germany,40-44,9,1,30000-39999,0
9469,15674573,France,20-24,4,1,50000-59999,0
9470,15694859,Germany,25-29,10,1,40000-49999,0
9471,15776404,France,20-24,8,1,120000-129999,0
9472,15579345,Germany,70-74,0,1,130000-139999,0
9473,15690733,Spain,40-44,4,0,30000-39999,1
9474,15631481,France,50-54,8,1,170000-179999,0
9475,15620988,France,45-49,2,1,130000-139999,0
9476,15571529,Germany,45-49,7,1,50000-59999,0
9477,15592104,France,40-44,5,0,30000-39999,1
9478,15651900,Germany,50-54,1,1,180000-189999,1
9479,15596212,Spain,30-34,1,0,40000-49999,0
9480,15710687,France,30-34,0,1,190000-199999,0
9481,15613787,Spain,30-34,8,1,90000-99999,0
9482,15599211,France,35-39,1,1,10000-19999,1
9483,15675983,France,35-39,3,0,170000-179999,0
9484,15622370,Germany,25-29,1,0,80000-89999,0
9485,15656319,Spain,35-39,4,1,100000-109999,0
9486,15605130,France,30-34,6,1,160000-169999,0
9487,15672574,Spain,30-34,5,1,0-9999,0
9488,15659355,Spain,30-34,6,1,140000-149999,0
9489,15777907,France,30-34,3,1,140000-149999,1
9490,15655171,France,75-79,3,1,60000-69999,0
9491,15619674,France,30-34,4,1,190000-199999,0
9492,15775192,Germany,45-49,4,1,120000-129999,1
9493,15617657,France,35-39,0,1,140000-149999,0
9494,15688951,Germany,40-44,8,0,140000-149999,1
9495,15763460,France,30-34,10,1,160000-169999,0
9496,15756992,France,35-39,1,1,160000-169999,0
9497,15617454,France,20-24,1,0,140000-149999,0
9498,15701932,France,50-54,6,1,60000-69999,0
9499,15700813,Germany,20-24,5,1,100000-109999,0
9500,15645600,Spain,25-29,8,1,100000-109999,0
9501,15634146,Germany,15-19,2,1,110000-119999,0
9502,15686743,Spain,25-29,3,1,180000-189999,0
9503,15698792,France,45-49,6,0,60000-69999,0
9504,15591724,France,40-44,5,1,90000-99999,0
9505,15571281,France,25-29,10,1,70000-79999,0
9506,15661380,France,65-69,6,0,140000-149999,0
9507,15728885,France,40-44,0,1,70000-79999,0
9508,15618950,Spain,25-29,8,1,130000-139999,0
9509,15609804,France,25-29,1,1,150000-159999,0
9510,15735849,France,25-29,2,0,160000-169999,0
9511,15652948,France,30-34,4,1,100000-109999,0
9512,15618155,France,40-44,5,1,40000-49999,0
9513,15566378,France,45-49,5,0,140000-149999,1
9514,15565879,France,25-29,9,1,50000-59999,0
9515,15792922,Spain,35-39,9,1,80000-89999,0
9516,15770567,France,30-34,3,1,60000-69999,0
9517,15738042,Germany,35-39,8,1,110000-119999,0
9518,15714920,Germany,40-44,7,1,110000-119999,0
9519,15782121,France,25-29,2,1,10000-19999,0
9520,15673180,Germany,15-19,2,1,120000-129999,0
9521,15660636,Spain,35-39,8,1,0-9999,0
9522,15664504,France,30-34,7,1,80000-89999,0
9523,15790322,France,30-34,0,1,80000-89999,0
9524,15739847,Germany,35-39,5,1,70000-79999,0
9525,15699415,France,45-49,6,1,120000-129999,1
